Date,SJC,Gold-global(USD),Gold-global(VND),Spread,VND/USD,DXY,TNX,Oil_Price,VNIndex,Bitcoin,Spread_lag1
2017-03-20,36740000,1233.9,33393397,3346603,22447,100.41,0.4703,48.2,715.07,1054.23,3558877.0
2017-03-21,36650000,1245.0,33651770,2998230,22419,99.81,0.4703,47.34,716.18,1120.54,3346603.0
2017-03-22,36720000,1249.35,33725667,2994333,22390,99.68,0.4703,48.12,712.94,1049.14,2998230.0
2017-03-23,36650000,1245.3,33674893,2975107,22429,99.76,0.4703,47.67,719.56,1038.59,2994333.0
2017-03-24,36630000,1244.17,33648836,2981164,22432,99.63,0.4703,48.13,722.14,937.52,2975107.0
2017-03-25,36660000,1244.17,33648836,3011164,22432,99.63,0.4703,48.13,722.14,972.78,2981164.0
2017-03-26,36660000,1244.17,33648836,3011164,22432,99.63,0.4703,48.13,722.14,966.72,3011164.0
2017-03-27,36650000,1254.3,33886510,2763490,22408,99.17,0.4703,47.84,723.52,1045.77,3011164.0
2017-03-28,36640000,1251.63,33938118,2701882,22490,99.71,0.4703,48.45,719.26,1047.15,2763490.0
2017-03-29,36640000,1252.45,33895421,2744579,22447,100.0,0.4703,49.6,720.47,1039.97,2701882.0
2017-03-30,36600000,1243.3,33763214,2836786,22524,100.41,0.4703,50.36,723.86,1026.43,2744579.0
2017-03-31,36540000,1249.13,33787499,2752501,22435,100.35,0.4703,50.79,722.31,1071.79,2836786.0
2017-04-01,36550000,1249.13,33787499,2762501,22435,100.35,0.4703,50.79,722.31,1080.5,2752501.0
2017-04-02,36550000,1249.13,33787499,2762501,22435,100.35,0.4703,50.79,722.31,1102.17,2762501.0
2017-04-03,36520000,1253.35,33741468,2778532,22329,100.54,0.4703,50.24,722.38,1143.81,2762501.0
2017-04-04,36580000,1256.22,33697566,2882434,22249,100.54,0.4703,51.1,724.14,1133.25,2778532.0
2017-04-05,36540000,1255.3,33780343,2759657,22320,100.56,0.4703,50.84,723.22,1124.78,2882434.0
2017-04-06,36540000,1251.8,33741999,2798001,22357,100.67,0.4703,51.74,723.22,1182.68,2759657.0
2017-04-07,36600000,1254.05,34253208,2346792,22655,101.18,0.4703,52.33,727.95,1176.9,2798001.0
2017-04-08,36600000,1254.05,34253208,2346792,22655,101.18,0.4703,52.33,727.95,1175.95,2346792.0
2017-04-09,36600000,1254.05,34253208,2346792,22655,101.18,0.4703,52.33,727.95,1187.87,2346792.0
2017-04-10,36600000,1254.73,34264217,2335783,22650,101.02,0.4703,53.15,729.87,1187.13,2346792.0
2017-04-11,36600000,1274.44,34807069,1792931,22653,100.71,0.4703,53.41,731.33,1205.01,2335783.0
2017-04-12,36720000,1286.6,35165549,1554451,22670,100.78,0.4703,52.84,725.58,1200.37,1792931.0
2017-04-13,36890000,1287.74,35157893,1732107,22645,100.56,0.4703,52.93,724.35,1169.28,1554451.0
2017-04-14,37040000,1285.69,34652396,2387604,22355,100.56,0.4703,52.93,718.45,1167.54,1732107.0
2017-04-15,37040000,1285.69,34652396,2387604,22355,100.56,0.4703,52.93,718.45,1172.52,2387604.0
2017-04-16,37040000,1285.69,34652396,2387604,22355,100.56,0.4703,52.93,718.45,1182.94,2387604.0
2017-04-17,37040000,1284.8,34519977,2520023,22285,100.3,0.4703,52.73,710.83,1193.91,2387604.0
2017-04-18,36880000,1289.64,34567610,2312390,22232,99.5,0.4703,52.33,714.93,1211.67,2520023.0
2017-04-19,36800000,1279.66,34556215,2243785,22398,99.74,0.4703,50.62,716.77,1210.29,2312390.0
2017-04-20,36760000,1281.85,34678718,2081282,22439,99.78,0.4703,50.27,712.66,1229.08,2243785.0
2017-04-21,36850000,1284.5,34522757,2327243,22292,99.98,0.4703,49.63,712.41,1222.05,2081282.0
2017-04-22,36880000,1284.5,34522757,2357243,22292,99.98,0.4703,49.63,712.41,1231.71,2327243.0
2017-04-23,36880000,1284.5,34522757,2357243,22292,99.98,0.4703,49.63,712.41,1207.21,2357243.0
2017-04-24,36760000,1275.3,34336997,2423003,22332,99.09,0.4703,49.2,709.39,1250.15,2357243.0
2017-04-25,36730000,1263.76,33977529,2752471,22300,98.82,0.4703,49.38,707.58,1265.49,2423003.0
2017-04-26,36730000,1269.05,34196258,2533742,22350,98.96,0.4703,49.18,710.04,1281.08,2752471.0
2017-04-27,36730000,1264.6,34178500,2551500,22417,99.08,0.4703,49.23,716.53,1317.73,2533742.0
2017-04-28,36850000,1268.15,34347836,2502164,22465,99.05,0.4703,49.2,717.73,1316.48,2551500.0
2017-04-29,36880000,1268.15,34347836,2532164,22465,99.05,0.4703,49.2,717.73,1321.79,2502164.0
2017-04-30,36880000,1268.15,34347836,2532164,22465,99.05,0.4703,49.2,717.73,1347.89,2532164.0
